Subject,Item,Key,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9
14,going_to_water,5.0,2.0,2.5,4.0,2.0,5.0,4.0,3.5,7.0,5.0,4.5
14,going_to_juice,6.0,1.0,6.5,4.0,6.0,6.0,1.0,3.5,5.0,6.0,7.5
14,going_to_apple,1.0,6.0,4.0,4.0,7.0,1.0,3.0,3.5,4.0,1.0,7.5
14,going_to_pear,2.0,5.0,2.5,4.0,4.0,2.0,8.0,3.5,1.0,2.0,4.5
14,gathering_beer,5.0,8.0,1.0,8.0,3.0,7.0,7.0,6.0,4.0,5.0,4.5
14,gathering_peach,6.0,3.0,2.0,3.0,7.0,5.0,3.0,4.0,6.0,6.0,4.5
14,gathering_deer,3.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,5.0,3.0,2.0
14,gathering_rabbit,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,7.0,1.0,1.0
14,gathering_water,7.0,7.0,3.0,7.0,8.0,6.0,6.0,8.0,2.0,7.0,4.5
14,gathering_juice,8.0,6.0,6.0,6.0,5.0,8.0,4.0,7.0,1.0,8.0,7.5
14,gathering_apple,2.0,5.0,5.0,5.0,4.0,3.0,8.0,3.0,8.0,2.0,7.5
14,gathering_pear,4.0,4.0,8.0,4.0,2.0,4.0,5.0,5.0,3.0,4.0,4.5
14,boiling_beer,6.0,8.0,2.0,8.0,4.0,6.0,1.0,7.0,7.0,6.0,6.5
14,boiling_peach,2.0,3.0,4.0,5.0,5.0,3.0,6.0,5.0,2.0,3.0,3.5
14,boiling_deer,5.0,3.0,1.0,1.5,6.0,3.0,3.0,1.0,6.0,5.0,2.0
14,boiling_rabbit,1.0,3.0,8.0,1.5,2.0,3.0,7.0,2.0,8.0,4.0,1.0
14,boiling_water,7.0,7.0,5.0,7.0,3.0,7.0,2.0,6.0,4.0,7.0,6.5
14,boiling_juice,8.0,6.0,3.0,6.0,1.0,8.0,8.0,8.0,5.0,8.0,8.0
14,boiling_apple,3.5,3.0,6.0,3.0,7.0,3.0,5.0,4.0,1.0,1.0,5.0
14,boiling_pear,3.5,3.0,7.0,4.0,8.0,3.0,4.0,3.0,3.0,2.0,3.5
14,pouring_beer,6.0,8.0,3.0,8.0,2.0,8.0,6.0,7.0,3.0,6.0,6.5
14,pouring_peach,4.0,5.0,6.0,3.0,7.0,5.0,1.0,5.0,7.0,3.0,3.5
14,pouring_deer,5.0,1.5,5.0,3.0,3.0,2.0,7.0,1.0,8.0,5.0,2.0
14,pouring_rabbit,1.0,1.5,8.0,3.0,8.0,1.0,5.0,2.0,5.0,4.0,1.0
14,pouring_water,7.0,7.0,4.0,7.0,1.0,7.0,8.0,6.0,4.0,7.0,6.5
14,pouring_juice,8.0,6.0,1.0,6.0,4.0,6.0,4.0,8.0,6.0,8.0,8.0
14,pouring_apple,2.0,4.0,7.0,3.0,5.0,4.0,3.0,4.0,2.0,1.0,5.0
14,pouring_pear,3.0,3.0,2.0,3.0,6.0,3.0,2.0,3.0,1.0,2.0,3.5
14,drinking_beer,6.0,8.0,4.0,8.0,3.0,5.0,4.0,7.0,4.0,6.0,6.5
14,drinking_peach,4.0,5.0,7.0,4.0,8.0,8.0,3.0,5.0,1.0,3.0,3.5
14,drinking_deer,5.0,2.0,6.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,2.0
14,drinking_rabbit,1.0,1.0,2.0,5.0,5.0,2.0,8.0,3.0,2.0,4.0,1.0
14,drinking_water,7.0,7.0,1.0,7.0,1.0,4.0,5.0,6.0,6.0,7.0,6.5
14,drinking_juice,8.0,6.0,3.0,6.0,2.0,3.0,7.0,8.0,7.0,8.0,8.0
14,drinking_apple,2.0,4.0,5.0,2.0,7.0,7.0,6.0,4.0,5.0,1.0,5.0
14,drinking_pear,3.0,3.0,8.0,3.0,6.0,6.0,2.0,2.0,8.0,2.0,3.5
14,washing_beer,2.5,1.0,8.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,2.0
14,washing_peach,8.0,8.0,5.0,6.0,3.0,8.0,2.0,8.0,6.0,8.0,6.5
14,washing_deer,6.0,4.0,7.0,4.0,4.0,1.0,6.0,1.0,3.0,6.0,5.0
14,washing_rabbit,4.0,5.0,4.0,5.0,8.0,5.0,8.0,5.0,2.0,4.0,4.0
14,washing_water,2.5,2.0,6.0,2.0,7.0,2.0,3.0,3.0,5.0,2.0,2.0
14,washing_juice,1.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0
14,washing_apple,5.0,6.0,3.0,8.0,1.0,6.0,7.0,7.0,8.0,5.0,8.0
14,washing_pear,7.0,7.0,1.0,7.0,2.0,7.0,5.0,6.0,7.0,7.0,6.5
14,peeling_beer,1.0,2.5,8.0,2.5,7.0,3.0,6.0,2.0,8.0,1.0,2.0
14,peeling_peach,8.0,6.0,4.0,6.0,1.0,6.0,8.0,6.0,6.0,8.0,6.5
14,peeling_deer,4.0,2.5,2.0,2.5,2.5,1.0,5.0,1.0,5.0,4.0,5.0
14,peeling_rabbit,5.0,5.0,6.0,5.0,2.5,4.0,3.0,5.0,1.0,5.0,4.0
14,peeling_water,2.0,2.5,7.0,2.5,6.0,2.0,2.0,3.0,4.0,2.0,2.0
14,peeling_juice,3.0,2.5,5.0,2.5,8.0,5.0,7.0,4.0,7.0,3.0,2.0
14,peeling_apple,6.0,8.0,3.0,8.0,5.0,7.0,4.0,7.0,3.0,6.0,8.0
14,peeling_pear,7.0,7.0,1.0,7.0,4.0,8.0,1.0,8.0,2.0,7.0,6.5
14,eating_beer,1.0,1.0,7.0,2.5,8.0,1.0,2.0,2.0,1.0,1.0,2.0
14,eating_peach,7.0,5.0,8.0,6.0,4.0,5.0,1.0,7.0,8.0,7.0,6.5
14,eating_deer,5.0,4.0,1.0,2.5,5.0,3.0,3.0,1.0,6.0,5.0,4.0
14,eating_rabbit,8.0,8.0,3.0,5.0,2.0,8.0,8.0,5.0,7.0,8.0,5.0
14,eating_water,2.0,2.0,2.0,2.5,7.0,2.0,7.0,4.0,4.0,2.0,2.0
14,eating_juice,3.0,3.0,6.0,2.5,6.0,4.0,4.0,3.0,2.0,3.0,2.0
14,eating_apple,4.0,6.0,4.0,7.0,3.0,6.0,5.0,6.0,5.0,4.0,8.0
14,eating_pear,6.0,7.0,5.0,8.0,1.0,7.0,6.0,8.0,3.0,6.0,6.5
14,chasing_beer,1.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,6.0,1.0,2.0
14,chasing_peach,6.0,5.0,2.0,4.0,3.0,4.0,6.0,3.0,2.0,6.0,5.0
14,chasing_deer,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0
14,chasing_rabbit,7.0,1.0,4.0,4.0,2.0,7.0,7.0,7.0,4.0,7.0,7.0
14,chasing_water,2.0,6.0,3.0,4.0,7.0,5.0,2.0,6.0,5.0,2.0,2.0
14,chasing_juice,3.0,7.0,5.0,4.0,5.0,6.0,8.0,5.0,3.0,3.0,2.0
14,chasing_apple,4.0,2.0,6.0,4.0,6.0,1.0,3.0,1.0,7.0,4.0,5.0
14,chasing_pear,5.0,3.0,7.0,4.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0
14,shooting_beer,1.0,1.0,8.0,1.0,6.0,1.0,6.0,1.0,8.0,1.0,1.5
14,shooting_peach,6.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0,5.0,6.0,4.5
14,shooting_deer,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0
14,shooting_rabbit,7.0,7.0,3.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0
14,shooting_water,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,1.5
14,shooting_juice,3.0,3.0,5.0,5.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0
14,shooting_apple,4.0,4.0,7.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,6.0
14,shooting_pear,5.0,5.0,4.0,3.0,4.0,5.0,1.0,4.0,2.0,5.0,4.5
14,butchering_beer,1.0,3.0,4.0,1.0,3.0,4.0,4.0,1.0,5.0,1.0,2.0
14,butchering_peach,6.0,7.0,3.0,6.0,7.0,8.0,8.0,6.0,4.0,6.0,5.0
14,butchering_deer,8.0,4.0,2.0,7.0,6.0,3.0,3.0,7.0,1.0,8.0,8.0
14,butchering_rabbit,7.0,8.0,7.0,8.0,2.0,5.0,1.0,8.0,3.0,7.0,7.0
14,butchering_water,2.0,1.5,6.0,2.0,4.0,2.0,2.0,2.0,6.0,2.0,2.0
14,butchering_juice,3.0,1.5,8.0,3.0,5.0,1.0,6.0,3.0,8.0,3.0,2.0
14,butchering_apple,4.0,6.0,5.0,4.0,1.0,7.0,7.0,4.0,7.0,4.0,5.0
14,butchering_pear,5.0,5.0,1.0,5.0,8.0,6.0,5.0,5.0,2.0,5.0,5.0
14,cooking_beer,1.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0
14,cooking_peach,6.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,2.0,6.0,5.0
14,cooking_deer,7.0,4.0,4.0,4.0,8.0,4.0,8.0,4.0,7.0,7.0,7.0
14,cooking_rabbit,8.0,8.0,1.0,8.0,6.0,8.0,1.5,8.0,3.0,8.0,8.0
14,cooking_water,2.0,2.0,6.0,2.0,1.0,2.0,5.0,2.0,8.0,2.0,2.0
14,cooking_juice,3.0,3.0,7.0,3.0,4.0,3.0,6.0,3.0,5.0,3.0,2.0
14,cooking_apple,4.0,5.0,3.0,5.0,3.0,5.0,3.0,6.0,6.0,4.0,5.0
14,cooking_pear,5.0,6.0,8.0,6.0,2.0,6.0,1.5,5.0,4.0,5.0,5.0
14,throwing_beer,1.0,3.0,5.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0
14,throwing_peach,6.0,4.0,8.0,4.0,1.0,4.0,6.0,3.0,4.0,6.0,4.5
14,throwing_deer,8.0,8.0,3.0,8.0,8.0,8.0,3.0,8.0,3.0,8.0,8.0
14,throwing_rabbit,7.0,7.0,1.0,4.0,3.0,7.0,1.0,7.0,6.0,7.0,7.0
14,throwing_water,2.0,5.0,6.0,4.0,4.0,5.0,7.0,6.0,2.0,2.0,2.0
14,throwing_juice,3.0,6.0,2.0,4.0,7.0,6.0,5.0,5.0,8.0,3.0,2.0
14,throwing_apple,4.0,1.0,4.0,4.0,6.0,1.0,4.0,1.0,5.0,4.0,6.0
14,throwing_pear,5.0,2.0,7.0,4.0,5.0,2.0,8.0,2.0,7.0,5.0,4.5
14,trapping_beer,1.0,4.0,7.0,4.0,8.0,4.0,2.0,3.5,4.0,1.0,2.0
14,trapping_peach,6.0,4.0,4.5,4.0,4.0,4.0,6.0,3.5,8.0,6.0,4.5
14,trapping_deer,7.0,4.0,3.0,4.0,7.0,4.0,1.0,7.0,6.0,7.0,7.0
14,trapping_rabbit,8.0,8.0,1.0,8.0,1.0,8.0,5.0,8.0,7.0,8.0,8.0
14,trapping_water,2.0,4.0,6.0,4.0,5.0,4.0,7.0,3.5,2.0,2.0,2.0
14,trapping_juice,3.0,4.0,8.0,4.0,3.0,4.0,8.0,3.5,3.0,3.0,2.0
14,trapping_apple,4.0,4.0,2.0,4.0,6.0,4.0,3.0,3.5,1.0,4.0,6.0
14,trapping_pear,5.0,4.0,4.5,4.0,2.0,4.0,4.0,3.5,5.0,5.0,4.5
14,waiting_beer,1.0,2.0,1.0,4.0,7.0,1.0,8.0,2.0,6.5,1.0,2.0
14,waiting_peach,6.0,7.0,6.0,4.0,4.0,7.0,7.0,7.0,4.0,6.0,4.5
14,waiting_deer,7.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,7.0,7.0
14,waiting_rabbit,8.0,8.0,2.0,8.0,2.0,8.0,1.0,8.0,8.0,8.0,8.0
14,waiting_water,2.0,3.0,5.0,4.0,6.0,2.0,2.0,4.0,6.5,2.0,2.0
14,waiting_juice,3.0,4.0,3.0,4.0,8.0,3.0,3.0,6.0,5.0,3.0,2.0
14,waiting_apple,4.0,5.0,8.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,6.0
14,waiting_pear,5.0,6.0,7.0,4.0,1.0,6.0,6.0,5.0,2.0,5.0,4.5
14,catching_beer,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0
14,catching_peach,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,1.0,6.0,4.5
14,catching_deer,7.0,7.0,8.0,7.0,1.0,7.0,8.0,7.0,6.0,7.0,7.0
14,catching_rabbit,8.0,8.0,4.0,8.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0
14,catching_water,2.0,2.0,7.0,4.0,6.0,2.0,3.0,3.0,4.0,2.0,2.0
14,catching_juice,3.0,3.0,2.0,5.0,4.0,3.0,7.0,5.0,7.0,3.0,2.0
14,catching_apple,4.0,4.0,3.0,2.0,7.0,4.0,4.0,2.0,3.0,4.0,6.0
14,catching_pear,5.0,5.0,6.0,3.0,8.0,5.0,5.0,4.0,2.0,5.0,4.5
14,stabbing_beer,1.0,4.0,6.0,4.0,2.0,3.0,5.0,4.0,5.0,1.0,2.0
14,stabbing_peach,6.0,5.0,8.0,4.0,1.0,4.0,8.0,3.0,1.0,6.0,4.5
14,stabbing_deer,8.0,8.0,2.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0
14,stabbing_rabbit,7.0,1.0,1.0,4.0,6.0,7.0,4.0,7.0,2.0,7.0,7.0
14,stabbing_water,2.0,6.0,7.0,4.0,7.0,5.0,6.0,6.0,6.0,2.0,2.0
14,stabbing_juice,3.0,7.0,3.0,4.0,4.0,6.0,1.0,5.0,4.0,3.0,2.0
14,stabbing_apple,4.0,2.0,4.0,4.0,5.0,1.0,3.0,1.0,3.0,4.0,6.0
14,stabbing_pear,5.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,7.0,5.0,4.5
15,going_to_water,6.0,1.0,8.0,3.5,5.0,6.0,7.0,3.5,6.0,6.0,4.5
15,going_to_rabbit,7.0,8.0,4.0,8.0,7.0,7.0,4.0,7.0,8.0,7.0,1.0
15,going_to_deer,8.0,7.0,1.0,7.0,6.0,8.0,5.0,8.0,3.0,8.0,2.0
15,going_to_beer,4.0,3.0,2.0,3.5,8.0,4.0,2.0,3.5,7.0,4.0,4.5
15,going_to_juice,5.0,2.0,6.0,3.5,1.0,5.0,1.0,3.5,5.0,5.0,7.5
15,going_to_pear,2.0,5.0,3.0,3.5,3.0,2.0,6.0,3.5,1.0,2.0,4.5
15,going_to_apple,1.0,6.0,5.0,3.5,4.0,3.0,3.0,3.5,4.0,1.0,7.5
15,going_to_peach,3.0,4.0,7.0,3.5,2.0,1.0,8.0,3.5,2.0,3.0,4.5
15,gathering_water,8.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,5.0,8.0,4.5
15,gathering_rabbit,3.0,2.0,4.0,1.0,8.0,2.0,4.0,2.0,8.0,3.0,2.0
15,gathering_deer,1.5,1.0,5.0,2.0,5.0,1.0,2.0,1.0,3.0,1.5,1.0
15,gathering_beer,6.0,8.0,1.0,8.0,6.0,6.0,3.0,6.0,6.0,6.0,4.5
15,gathering_juice,7.0,7.0,3.0,7.0,1.0,7.0,1.0,8.0,7.0,7.0,7.5
15,gathering_pear,4.0,5.0,6.0,4.0,2.5,3.0,8.0,4.0,1.0,4.0,4.5
15,gathering_apple,1.5,4.0,8.0,5.0,4.0,4.0,5.0,5.0,4.0,1.5,7.5
15,gathering_peach,5.0,3.0,2.0,3.0,2.5,5.0,6.0,3.0,2.0,5.0,4.5
15,boiling_water,8.0,6.0,7.0,6.0,4.0,8.0,1.0,8.0,8.0,8.0,6.5
15,boiling_rabbit,5.0,3.0,2.0,1.5,7.0,3.0,3.0,1.0,6.0,4.0,2.0
15,boiling_deer,4.0,3.0,3.0,1.5,6.0,3.0,6.0,2.0,1.0,5.0,1.0
15,boiling_beer,6.0,8.0,5.0,8.0,5.0,6.0,7.0,7.0,5.0,6.0,6.5
15,boiling_juice,7.0,7.0,4.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0
15,boiling_pear,2.5,3.0,1.0,4.0,2.5,3.0,5.0,3.0,2.0,2.0,4.0
15,boiling_apple,1.0,3.0,6.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0
15,boiling_peach,2.5,3.0,8.0,5.0,2.5,3.0,2.0,5.0,4.0,3.0,4.0
15,pouring_water,8.0,6.0,3.0,6.0,1.0,7.0,4.0,8.0,5.0,8.0,6.5
15,pouring_rabbit,5.0,1.5,4.0,3.0,6.0,1.0,8.0,1.0,2.0,4.0,2.0
15,pouring_deer,4.0,1.5,2.0,3.0,4.0,2.0,1.0,2.0,8.0,5.0,1.0
15,pouring_beer,6.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,6.0,6.5
15,pouring_juice,7.0,7.0,6.0,7.0,7.0,8.0,2.0,6.0,6.0,7.0,8.0
15,pouring_pear,2.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0
15,pouring_apple,1.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,4.0
15,pouring_peach,3.0,5.0,8.0,3.0,5.0,5.0,7.0,5.0,1.0,3.0,4.0
15,drinking_water,8.0,6.0,5.0,6.0,8.0,4.0,7.0,8.0,4.0,8.0,6.5
15,drinking_rabbit,5.0,1.0,3.0,1.0,7.0,1.0,3.0,1.0,2.0,4.0,2.0
15,drinking_deer,4.0,2.0,2.0,2.0,5.0,2.0,8.0,2.0,7.0,5.0,1.0
15,drinking_beer,6.0,8.0,6.0,8.0,2.0,3.0,5.0,6.0,6.0,6.0,6.5
15,drinking_juice,7.0,7.0,1.0,7.0,3.0,5.0,2.0,7.0,8.0,7.0,8.0
15,drinking_pear,2.0,3.0,8.0,4.0,4.0,6.0,4.0,3.0,5.0,2.0,4.0
15,drinking_apple,1.0,4.0,7.0,3.0,6.0,7.0,1.0,4.0,1.0,1.0,4.0
15,drinking_peach,3.0,5.0,4.0,5.0,1.0,8.0,6.0,5.0,3.0,3.0,4.0
15,trapping_water,2.0,4.0,4.0,4.0,1.0,4.0,1.0,3.5,2.0,3.0,2.0
15,trapping_rabbit,8.0,8.0,1.0,8.0,6.0,8.0,3.0,8.0,8.0,8.0,8.0
15,trapping_deer,7.0,4.0,7.0,4.0,8.0,4.0,2.0,7.0,4.0,7.0,7.0
15,trapping_beer,2.0,4.0,3.0,4.0,5.0,4.0,7.0,3.5,5.0,1.0,2.0
15,trapping_juice,2.0,4.0,5.0,4.0,7.0,4.0,8.0,3.5,7.0,2.0,2.0
15,trapping_pear,5.0,4.0,8.0,4.0,4.0,4.0,5.0,3.5,6.0,5.0,4.5
15,trapping_apple,4.0,4.0,6.0,4.0,3.0,4.0,4.0,3.5,1.0,4.0,6.0
15,trapping_peach,6.0,4.0,2.0,4.0,2.0,4.0,6.0,3.5,3.0,6.0,4.5
15,waiting_water,3.0,3.0,2.0,4.0,8.0,3.0,8.0,6.0,7.0,3.0,2.0
15,waiting_rabbit,8.0,8.0,3.0,8.0,1.0,8.0,6.0,8.0,8.0,8.0,8.0
15,waiting_deer,7.0,7.0,5.0,4.0,7.0,7.0,5.0,7.0,3.0,7.0,7.0
15,waiting_beer,1.0,2.0,6.0,4.0,6.0,2.0,3.0,1.0,2.0,1.0,2.0
15,waiting_juice,2.0,1.0,4.0,4.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0
15,waiting_pear,5.0,5.0,1.0,4.0,3.0,5.0,1.0,2.0,6.0,5.0,4.5
15,waiting_apple,4.0,6.0,8.0,4.0,2.0,6.0,7.0,4.0,5.0,4.0,6.0
15,waiting_peach,6.0,4.0,7.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,4.5
15,catching_water,3.0,3.0,3.0,6.0,2.0,3.0,8.0,6.0,1.0,3.0,2.0
15,catching_rabbit,8.0,8.0,1.0,8.0,5.0,8.0,1.0,8.0,8.0,8.0,8.0
15,catching_deer,7.0,7.0,6.0,7.0,3.0,7.0,2.0,7.0,5.0,7.0,7.0
15,catching_beer,1.0,2.0,4.0,3.0,7.0,2.0,3.0,1.0,2.0,1.0,2.0
15,catching_juice,2.0,1.0,2.0,5.0,1.0,1.0,6.0,3.0,3.0,2.0,2.0
15,catching_pear,5.0,5.0,7.0,2.0,8.0,5.0,5.0,2.0,7.0,5.0,4.5
15,catching_apple,4.0,6.0,5.0,1.0,6.0,6.0,7.0,4.0,4.0,4.0,6.0
15,catching_peach,6.0,4.0,8.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,4.5
15,butchering_water,3.0,1.0,7.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0
15,butchering_rabbit,8.0,8.0,1.0,7.0,4.0,8.0,2.0,7.0,1.0,8.0,8.0
15,butchering_deer,7.0,4.0,3.0,8.0,8.0,2.0,5.0,8.0,6.0,7.0,7.0
15,butchering_beer,1.0,2.0,2.0,1.0,7.0,3.0,7.0,1.0,2.0,1.0,2.0
15,butchering_juice,2.0,3.0,5.0,2.0,3.0,5.0,8.0,2.0,5.0,2.0,2.0
15,butchering_pear,5.0,6.0,8.0,5.0,5.0,6.0,1.0,5.0,3.0,5.0,4.5
15,butchering_apple,4.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,8.0,4.0,6.0
15,butchering_peach,6.0,7.0,4.0,6.0,2.0,7.0,6.0,6.0,7.0,6.0,4.5
15,washing_water,3.0,3.0,1.0,3.0,1.0,5.0,6.0,5.0,8.0,3.0,2.0
15,washing_rabbit,6.0,5.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,6.0,5.0
15,washing_deer,4.5,4.0,6.0,5.0,8.0,4.0,5.0,2.0,5.0,4.5,4.0
15,washing_beer,1.0,1.0,8.0,1.0,2.0,2.0,7.0,3.0,2.0,1.0,2.0
15,washing_juice,2.0,2.0,5.0,2.0,5.0,3.0,8.0,4.0,3.0,2.0,2.0
15,washing_pear,7.0,7.0,4.0,7.0,3.0,6.0,3.0,7.0,6.0,7.0,6.5
15,washing_apple,4.5,8.0,7.0,8.0,7.0,8.0,4.0,6.0,7.0,4.5,8.0
15,washing_peach,8.0,6.0,3.0,6.0,6.0,7.0,1.0,8.0,4.0,8.0,6.5
15,cooking_water,3.0,3.0,8.0,3.0,6.0,3.0,6.0,3.0,7.0,3.0,2.0
15,cooking_rabbit,7.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,8.0,7.0,7.0
15,cooking_deer,8.0,8.0,1.0,5.0,5.0,8.0,8.0,8.0,4.0,8.0,8.0
15,cooking_beer,1.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0
15,cooking_juice,2.0,2.0,5.0,2.0,8.0,2.0,4.0,2.0,2.0,2.0,2.0
15,cooking_pear,5.0,6.0,4.0,7.0,3.0,6.0,2.0,5.0,1.0,5.0,4.5
15,cooking_apple,4.0,5.0,2.0,6.0,7.0,5.0,5.0,6.0,5.0,4.0,6.0
15,cooking_peach,6.0,7.0,6.0,8.0,4.0,7.0,7.0,7.0,3.0,6.0,4.5
15,eating_water,3.0,3.0,6.0,2.0,7.0,4.0,1.0,3.0,1.0,3.0,2.0
15,eating_rabbit,5.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,4.0,5.0,4.0
15,eating_deer,8.0,5.0,8.0,5.0,5.0,8.0,8.0,5.0,2.0,8.0,5.0
15,eating_beer,1.0,1.0,5.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0
15,eating_juice,2.0,2.0,7.0,2.0,3.0,1.0,6.0,4.0,6.0,2.0,2.0
15,eating_pear,6.0,7.0,2.0,8.0,6.0,6.0,7.0,8.0,7.0,6.0,6.5
15,eating_apple,4.0,8.0,4.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,8.0
15,eating_peach,7.0,6.0,1.0,6.0,4.0,5.0,2.0,6.0,8.0,7.0,6.5
15,chasing_water,3.0,6.0,4.0,3.5,7.0,6.0,3.0,5.0,7.0,3.0,1.5
15,chasing_rabbit,7.0,7.0,8.0,7.0,2.0,7.0,1.0,7.0,2.0,7.0,7.0
15,chasing_deer,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
15,chasing_beer,1.0,4.0,5.0,3.5,1.0,4.0,2.0,4.0,5.0,1.0,1.5
15,chasing_juice,2.0,5.0,2.0,3.5,5.0,5.0,6.0,6.0,3.0,2.0,3.0
15,chasing_pear,5.0,2.0,3.0,3.5,4.0,2.0,7.0,2.0,6.0,5.0,4.5
15,chasing_apple,4.0,1.0,7.0,3.5,3.0,1.0,5.0,1.0,4.0,4.0,6.0
15,chasing_peach,6.0,3.0,6.0,3.5,6.0,3.0,4.0,3.0,1.0,6.0,4.5
15,shooting_water,3.0,3.0,2.0,6.0,1.0,3.0,1.0,6.0,6.0,3.0,2.0
15,shooting_rabbit,7.0,8.0,1.0,7.0,4.0,8.0,3.0,7.0,1.0,7.0,7.0
15,shooting_deer,8.0,7.0,3.0,8.0,6.0,7.0,4.0,8.0,7.0,8.0,8.0
15,shooting_beer,1.0,2.0,7.0,3.0,2.0,2.0,6.0,1.0,3.0,1.0,2.0
15,shooting_juice,2.0,1.0,6.0,5.0,3.0,1.0,7.0,3.0,2.0,2.0,2.0
15,shooting_pear,5.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,4.0,5.0,4.5
15,shooting_apple,4.0,6.0,4.0,1.0,7.0,6.0,2.0,4.0,5.0,4.0,6.0
15,shooting_peach,6.0,4.0,8.0,4.0,8.0,4.0,8.0,5.0,8.0,6.0,4.5
15,throwing_water,3.0,6.0,2.0,3.5,7.0,6.0,1.0,5.0,2.0,3.0,2.0
15,throwing_rabbit,7.0,7.0,4.0,7.0,2.0,7.0,5.0,7.0,1.0,7.0,7.0
15,throwing_deer,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
15,throwing_beer,1.0,4.0,3.0,3.5,4.0,4.0,4.0,4.0,6.0,1.0,2.0
15,throwing_juice,2.0,5.0,5.0,3.5,1.0,5.0,6.0,6.0,7.0,2.0,2.0
15,throwing_pear,5.0,2.0,6.0,3.5,5.0,2.0,3.0,2.0,5.0,5.0,4.5
15,throwing_apple,4.0,1.0,7.0,3.5,3.0,1.0,7.0,1.0,3.0,4.0,6.0
15,throwing_peach,6.0,3.0,1.0,3.5,6.0,3.0,2.0,3.0,4.0,6.0,4.5
15,stabbing_water,3.0,6.0,6.0,3.5,7.0,6.0,1.0,5.0,7.0,3.0,1.5
15,stabbing_rabbit,7.0,7.0,5.0,7.0,5.0,7.0,4.0,7.0,1.0,7.0,7.0
15,stabbing_deer,8.0,8.0,4.0,8.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0
15,stabbing_beer,1.0,4.0,2.0,3.5,6.0,4.0,6.0,4.0,4.0,1.0,1.5
15,stabbing_juice,2.0,5.0,3.0,3.5,1.0,5.0,7.0,6.0,5.0,2.0,3.0
15,stabbing_pear,5.0,2.0,7.0,3.5,4.0,2.0,3.0,2.0,2.0,5.0,4.5
15,stabbing_apple,4.0,1.0,8.0,3.5,2.0,1.0,5.0,1.0,6.0,4.0,6.0
15,stabbing_peach,6.0,3.0,1.0,3.5,3.0,3.0,8.0,3.0,3.0,6.0,4.5
15,peeling_water,3.0,3.0,5.0,2.5,1.0,5.0,8.0,5.0,1.5,3.0,1.5
15,peeling_rabbit,4.0,3.0,8.0,2.5,4.0,2.0,7.0,1.0,3.0,4.0,4.0
15,peeling_deer,5.0,3.0,1.0,5.0,8.0,3.0,2.0,2.0,6.0,5.0,5.0
